plant_id,type,n,c2,c1,c0
MILNER HYDRO-WAT,WAT,1,0,8.904049764505778,0
TALLASSEE HYDRO PROJECT-WAT,WAT,1,0,8.90370242324407,0
SOUTH FOND DU LAC-NG,NG,1,0,15.618090113148682,0
COPE-RC,RC,1,0,0.0,0
DARBYTOWN-NG,NG,1,0,12.415238007746963,0
CLOVER-BIT,BIT,1,0,10.304982201890764,0
BLACK BUTTE-WAT,WAT,1,0,8.904035412796945,0
GIANERA-NG,NG,1,0,1.7103069520858663,0
SANTA CLARA COGEN-NG,NG,1,0,11.640168114300934,0
TESLA-WAT,WAT,1,0,8.903930091297022,0
ANGUS ANSON-NG,NG,1,0,11.840420640954703,0
CANE ISLAND-NG,NG,1,0,7.340533686286787,0
POLK-SGP,SGP,1,0,none,0
POLK-SGC,SGC,1,0,0.0,0
POLK-NG,NG,1,0,6.61785843600125,0
DAM 2-WAT,WAT,1,0,8.903995679382877,0
WATERTOWN POWER PLANT-DFO,DFO,1,0,14.961652611832227,0
SKOOKUMCHUCK-WAT,WAT,1,0,8.902058315170592,0
MIKI BASIN-DFO,DFO,1,0,10.100509331146101,0
WOODLAND-NG,NG,1,0,7.9546064875277525,0
491 E 48TH STREET-NG,NG,1,0,12.443971161376954,0
PARIS (WI)-NG,NG,1,0,14.100457448626903,0
LINCOLN COMBUSTION-NG,NG,1,0,12.660882923835773,0
O'SHAUGHNESSY HYDRO-WAT,WAT,1,0,0.0,0
GARDNER ENERGY CENTER-NG,NG,1,0,28.284601206753486,0
PARAGOULD TURBINE-NG,NG,1,0,14.020311797967128,0
SHERMAN AVENUE-NG,NG,1,0,13.659060704700664,0
STATE LINE COMBINED CYCLE-NG,NG,1,0,6.9627057968868575,0
HINES ENERGY COMPLEX-NG,NG,1,0,7.299908273149473,0
REDDING POWER-NG,NG,1,0,8.325355472065086,0
RICHARD M FLYNN-NG,NG,1,0,8.148238686927257,0
ALMOND POWER PLANT-NG,NG,1,0,10.431721213019959,0
BUFFALO BILL-WAT,WAT,1,0,8.903967191168174,0
VAN SANT STATION-NG,NG,1,0,0.3131593433655377,0
SAN JACINTO STEAM ELECTRIC STATION-NG,NG,1,0,13.400045463585972,0
RICHMOND-NG,NG,1,0,13.239033777782053,0
ANDERSON-NG,NG,1,0,13.200118471513502,0
GRIZZLY-WAT,WAT,1,0,0.0,0
WELLINGTON 2-NG,NG,1,0,18.04613422110677,0
GEORGE NEAL SOUTH-RC,RC,1,0,9.843078950951496,0
UNIVERSITY OF FLORIDA-NG,NG,1,0,8.58818760678299,0
ROBINS-NG,NG,1,0,14.043440530515769,0
COYOTE SPRINGS-NG,NG,1,0,6.830174626439189,0
BRADLEY LAKE-WAT,WAT,1,0,8.904003736141947,0
GEOTHERMAL 1-GEO,GEO,1,0,8.904000315788311,0
GEOTHERMAL 2-GEO,GEO,1,0,8.904011134110814,0
MCPHEE-WAT,WAT,1,0,8.901656164373621,0
TOWAOC-WAT,WAT,1,0,8.904202481288484,0
MIDULLA GENERATING STATION-NG,NG,1,0,6.866996184941327,0
SEARSBURG WIND TURBINE-WND,WND,1,0,8.904256336199506,0
POPLAR BLUFF GENERATING STATION-DFO,DFO,1,0,27.31234678392155,0
LAKIN MUNICIPAL-NG,NG,1,0,0.0,0
FRONT STREET-DFO,DFO,1,0,10.686250779529532,0
FALLING SPRING-NG,NG,1,0,9.97271122410894,0
WATER STREET STATION-NG,NG,1,0,9.94948633987545,0
HENRY STATION-NG,NG,1,0,9.085884184604893,0
SALISBURY CITY OF-DFO,DFO,1,0,17.00000000000001,0
SHELBINA POWER #1-DFO,DFO,1,0,11.666666666666671,0
SHELBINA POWER #2-DFO,DFO,1,0,10.2,0
PAYSON-NG,NG,1,0,49.36757378305866,0
SHORT MOUNTAIN-LFG,LFG,1,0,14.489259213975215,0
THORNE BAY PLANT-DFO,DFO,1,0,-2.6363636363636376,0
LAKEFIELD UTILITIES-DFO,DFO,1,0,10.376633358954653,0
INTERSTATE-NG,NG,1,0,12.075076386620788,0
COWLITZ FALLS-WAT,WAT,1,0,8.904055322689025,0
EDENTON GENERATORS-DFO,DFO,1,0,23.17712105741067,0
DALLES DAM NORTH FISHWAY PROJECT-WAT,WAT,1,0,8.904070356370445,0
OXFORD (KS)-DFO,DFO,1,0,none,0
GALENA ELECTRIC UTILITY-DFO,DFO,1,0,10.760130956575368,0
CHURCH STREET PLANT-DFO,DFO,1,0,10.554635226895142,0
GODWIN DRIVE PLANT-DFO,DFO,1,0,7.505366747058358,0
VMEA 1 CREDIT GEN-DFO,DFO,1,0,3.352087620223636,0
VMEA PEAKING GEN-DFO,DFO,1,0,6.734048522298763,0
PRATT 2-NG,NG,1,0,10.377949558797354,0
COMBUSTION TURBINE PROJECT NO 2-NG,NG,1,0,9.506483314490719,0
ALAMEDA-NG,NG,1,0,16.87571502403099,0
RATHDRUM-NG,NG,1,0,12.087684070758929,0
BASALT-WAT,WAT,1,0,8.904291972757393,0
ANGOON-DFO,DFO,1,0,10.147925053855461,0
HOONAH-DFO,DFO,1,0,8.4278219369402,0
KAKE-DFO,DFO,1,0,8.787305783268707,0
MADISON UTILITIES-DFO,DFO,1,0,0.0,0
UPPER STERLING-WAT,WAT,1,0,8.90757209871275,0
NORTH ROAD PEAK-DFO,DFO,1,0,-1.6127560515127093,0
ROWESVILLE RD PLANT-NG,NG,1,0,79.06976744186046,0
CITY LIGHT & WATER-DFO,DFO,1,0,13.304721030042918,0
NSB ATQASUK UTILITY-DFO,DFO,1,0,12.835218618867332,0
NSB KAKTOVIK UTILITY-DFO,DFO,1,0,10.301170517681557,0
NSB NUIQSUT UTILITY-DFO,DFO,1,0,12.400736882918102,0
NSB NUIQSUT UTILITY-NG,NG,1,0,12.391435330142603,0
NSB POINT HOPE UTILITY-DFO,DFO,1,0,12.08186783417159,0
NSB POINT LAY UTILITY-DFO,DFO,1,0,10.55808469635708,0
NSB ANAKTUVUK PASS-DFO,DFO,1,0,10.839600604381731,0
NSB WAINWRIGHT UTILITY-DFO,DFO,1,0,11.237924655440533,0
LAKE MENDOCINO-WAT,WAT,1,0,8.903866045876525,0
KING COVE-DFO,DFO,1,0,9.365223698330219,0
KING COVE-WAT,WAT,1,0,8.906139537291978,0
PRINCETON WIND FARM-WND,WND,1,0,8.903261510364548,0
DUTCH HARBOR-DFO,DFO,1,0,8.424104955196771,0
UNALASKA POWER MODULE-DFO,DFO,1,0,10.38583884363583,0
NEIL SIMPSON II-SUB,SUB,1,0,11.891901938126452,0
NEIL SIMPSON II-NG,NG,1,0,8.548644719304338,0
DEADWOOD CREEK-WAT,WAT,1,0,8.904500331995697,0
STONE CREEK-WAT,WAT,1,0,8.904048560054825,0
MCNARY DAM FISH ATTRACTION PROJECT-WAT,WAT,1,0,8.904077318809895,0
ARTHUR VON ROSENBERG-NG,NG,1,0,7.1789787561822305,0
MCPHERSON 3-NG,NG,1,0,13.251163838964377,0
SOLANO WIND-WND,WND,1,0,8.904007245054915,0
CARSON ICE-GEN PROJECT-NG,NG,1,0,7.891504107559604,0
WAYNE COUNTY-NG,NG,1,0,none,0
SPIRIT MOUNTAIN-WAT,WAT,1,0,8.904293247609392,0
KAW HYDRO-WAT,WAT,1,0,8.903984635508397,0
PONCA CITY-NG,NG,1,0,8.272744301302092,0
CAUSEY-WAT,WAT,1,0,8.904836686608514,0
SCA COGEN 2-NG,NG,1,0,7.02232094743193,0
SPA COGEN 3-NG,NG,1,0,7.911324512090065,0
NEBRASKA CITY # 2-NG,NG,1,0,-1.4648239459472931,0
NEBRASKA CITY # 2-DFO,DFO,1,0,-1.4984498794350674,0
TALCVILLE-WAT,WAT,1,0,8.907943582562487,0
H M JACKSON-WAT,WAT,1,0,8.904014068082184,0
EL VADO DAM-WAT,WAT,1,0,8.90350790724331,0
BELLEVILLE DAM-WAT,WAT,1,0,8.904001975041593,0
ST FRANCIS ENERGY FACILITY-NG,NG,1,0,7.265340311396126,0
RIVER ROAD GEN PLANT-NG,NG,1,0,7.330692018673824,0
MONTICELLO DAM-WAT,WAT,1,0,8.903966622591104,0
AUGLAIZE HYDRO-WAT,WAT,1,0,8.905036910453354,0
PENNSBURY-LFG,LFG,1,0,0.0,0
ANAHEIM GT-NG,NG,1,0,9.464797704787166,0
WASHINGTON COUNTY COGENERATION FACILITY-NG,NG,1,0,4.350704232161145,0
GENERAL ELECTRIC PLASTIC-NG,NG,1,0,4.113197826948838,0
TIGER BAY-NG,NG,1,0,7.770422379688553,0
FAIRLESS HILLS-LFG,LFG,1,0,14.513798344836326,0
DAHLBERG-NG,NG,1,0,12.212871342645679,0
H ALLEN FRANKLIN COMBINED CYCLE-NG,NG,1,0,7.508593074604539,0
PEA RIDGE-NG,NG,1,0,19.473041780664673,0
MERIDIAN-DFO,DFO,1,0,31.296758104738156,0
THEODORE COGEN FACILITY-NG,NG,1,0,4.5146579274278675,0
WATTS BAR NUCLEAR PLANT-NUC,NUC,1,0,10.298818962474375,0
NYMANS PLANT MICROGRID-DFO,DFO,1,0,none,0
COFFIN BUTTE-LFG,LFG,1,0,11.150822334179654,0
KAPSTONE-WDS,WDS,1,0,5.546625335627724,0
ESSEX-NG,NG,1,0,10.540659030662901,0
GOAT LAKE HYDRO-WAT,WAT,1,0,8.904024127938253,0
BLACK BEAR LAKE-WAT,WAT,1,0,8.903990618827823,0
NODAWAY-NG,NG,1,0,12.399576999320349,0
CHOUTEAU-NG,NG,1,0,7.049601849136761,0
SOUTH PLANT-DFO,DFO,1,0,10.50187533488123,0
GEORGETOWN-NG,NG,1,0,12.674026966908167,0
TILTON-NG,NG,1,0,10.225550659353292,0
HENRY COUNTY-NG,NG,1,0,10.882335636627422,0
MPC GENERATING-NG,NG,1,0,11.575550811984527,0
ERIE ENERGY CENTER-DFO,DFO,1,0,11.080495608297866,0
BLOOMINGTON POWER PLANT-DFO,DFO,1,0,0.0,0
SOWEGA POWER-NG,NG,1,0,10.003864621896502,0
1515 S CARON ROAD-NG,NG,1,0,17.02084598259462,0
SPRINGVIEW-WND,WND,1,0,8.903322312610054,0
CLEVELAND PEAKING-DFO,DFO,1,0,10.047746846660372,0
VERSAILLES PEAKING-DFO,DFO,1,0,10.051924909765384,0
NAPOLEON PEAKING-DFO,DFO,1,0,10.03201898217192,0
DOVER PEAKING-DFO,DFO,1,0,9.97164533209336,0
ORRVILLE PEAKING-DFO,DFO,1,0,9.880818685973972,0
BRYAN PEAKING-DFO,DFO,1,0,9.9457522825661,0
JACKSON CNTR PEAKING-DFO,DFO,1,0,9.684826206708761,0
ARCANUM PEAKING-DFO,DFO,1,0,9.695384663554002,0
HAMILTON PEAKING-NG,NG,1,0,12.216151983242412,0
BOWLING GREEN PEAKING-NG,NG,1,0,13.465598570215912,0
ALLEGANY COGEN-NG,NG,1,0,8.490179467862232,0
ABIQUIU DAM-WAT,WAT,1,0,8.90436045252132,0
BONANZA-BIT,BIT,1,0,10.078281539791018,0
MONTPELIER-DFO,DFO,1,0,9.955657360204144,0
CUSTER ENERGY CENTER-NG,NG,1,0,17.76018735734903,0
DOMINION/LO MAR-DFO,DFO,1,0,7.646584192509415,0
GATEWAY GEN-DFO,DFO,1,0,7.927049035380544,0
WEST MARINETTE 34-NG,NG,1,0,12.604920355140951,0
SHERWOOD H SMITH JR ENERGY COMPLEX-NG,NG,1,0,6.991115446461056,0
HAMILTON HYDRO-WAT,WAT,1,0,8.90346539455148,0
ARGYLE-WAT,WAT,1,0,9.457917556998524,0
SEWELL CREEK ENERGY-NG,NG,1,0,11.513215448955295,0
WEBB FORGING-DFO,DFO,1,0,341.6037413026123,0
ALSEY-NG,NG,1,0,11.806572694000048,0
BIG QUINNESEC 92-WAT,WAT,1,0,8.904150505882717,0
BIG QUINNESEC 61-WAT,WAT,1,0,8.90239361400807,0
KAUKAUNA CITY HYDRO-WAT,WAT,1,0,8.904061952655859,0
ROCKWOOD-NG,NG,1,0,15.321822989798465,0
ROCKWOOD-DFO,DFO,1,0,15.260586723165206,0
FULTON (AR)-NG,NG,1,0,10.227507196262431,0
ROWAN-NG,NG,1,0,7.923560465320801,0
SHELBY NORTH-DFO,DFO,1,0,4.396351030754317,0
SHELBY SOUTH-DFO,DFO,1,0,10.503404738335362,0
SMARR ENERGY CENTER-NG,NG,1,0,12.058898551247157,0
ROOSEVELT BIOGAS 1-LFG,LFG,1,0,0.0,0
JOHN S RAINEY-NG,NG,1,0,8.324061875564533,0
ESSENTIAL POWER ROCK SPRINGS LLC-NG,NG,1,0,10.660026068843395,0
MARSH RUN GENERATION FACILITY-NG,NG,1,0,10.77541989008689,0
LOUISA GENERATION FACILITY-NG,NG,1,0,11.901759046215615,0
REMINGTON-NG,NG,1,0,10.000214434291129,0
LADYSMITH-NG,NG,1,0,9.792169584119389,0
VALDEZ COGEN-WO,WO,1,0,9.650739140178153,0
FREEDOM POWER PROJECT-NG,NG,1,0,10.068443947481175,0
PLEASANT VALLEY (MN)-NG,NG,1,0,11.723127225292197,0
MINNESOTA RIVER-NG,NG,1,0,10.869871911248786,0
LAGOON CREEK-NG,NG,1,0,7.4164675949099506,0
BRANDY BRANCH-NG,NG,1,0,6.779158903582397,0
HOLDEN-NG,NG,1,0,12.179039495330363,0
KNOXVILLE INDUSTRIAL-DFO,DFO,1,0,9.379701483543641,0
SHENANDOAH-DFO,DFO,1,0,10.373284317921705,0
WATERLOO LUNDQUIST-DFO,DFO,1,0,9.390456930526055,0
WEST RECEIVING-DFO,DFO,1,0,10.500000000000002,0
MOORHEAD WIND TURBINE-WND,WND,1,0,8.90390388459745,0
NORTH-DFO,DFO,1,0,9.665378677903574,0
GILLIAM SOUTH-DFO,DFO,1,0,12.500000000000002,0
MEPI GT FACILITY-NG,NG,1,0,13.664865628516136,0
SHELBINA POWER #3-DFO,DFO,1,0,13.625000000000007,0
POWER CREEK-WAT,WAT,1,0,8.904087219954386,0
ELK MOUND-NG,NG,1,0,19.994455896768,0
EARLVILLE-DFO,DFO,1,0,9.609609609609612,0
SNOQUALMIE 2-WAT,WAT,1,0,8.903943913016905,0
GLENWOOD LANDING-DFO,DFO,1,0,0.0,0
GLENWOOD LANDING-NG,NG,1,0,10.184248252826771,0
ENCOGEN-NG,NG,1,0,9.10956070709691,0
ROBERT P MONE PLANT-NG,NG,1,0,10.810122369253033,0
H L CULBREATH BAYSIDE POWER STATION-NG,NG,1,0,7.107940795374299,0
EDGERTON-DFO,DFO,1,0,22.073873130598976,0
POWELL VALLEY-DFO,DFO,1,0,9.971190832514367,0
WIND TURBINE-WND,WND,1,0,8.903856938575647,0
TERRY BUNDY GENERATING STATION-NG,NG,1,0,9.051504927554477,0
TERRY BUNDY GENERATING STATION-DFO,DFO,1,0,11.40874717891114,0
TERRY BUNDY GENERATING STATION-LFG,LFG,1,0,8.101880372288445,0
E B HARRIS ELECTRIC GENERATING PLANT-NG,NG,1,0,6.9365742871716405,0
SAND HILL-NG,NG,1,0,8.087412015464366,0
BYRON-WND,WND,1,0,8.904456417550376,0
PIRKEY-LIG,LIG,1,0,10.585723993294646,0
MCCARTNEY-NG,NG,1,0,11.819938996899122,0
PINE FLAT-WAT,WAT,1,0,8.904000468867267,0
VERNON BOULEVARD-NG,NG,1,0,12.057092686077876,0
JOSEPH J SEYMOUR POWER PROJECT-NG,NG,1,0,11.32269359430579,0
BRENTWOOD-NG,NG,1,0,11.07443208843175,0
HELL GATE-NG,NG,1,0,12.365716878565932,0
HARLEM RIVER YARD-NG,NG,1,0,12.452575516189748,0
NORTH 1ST-NG,NG,1,0,11.649493533145076,0
TALBOT COUNTY ENERGY-NG,NG,1,0,11.761571841437688,0
CHATTAHOOCHEE ENERGY FACILITY-NG,NG,1,0,6.490417257827822,0
GALION-DFO,DFO,1,0,9.809287092910091,0
SEVILLE-DFO,DFO,1,0,9.78044958199897,0
ALBERTVILLE-DFO,DFO,1,0,0.0,0
LAKEFIELD JUNCTION-NG,NG,1,0,12.893407345842743,0
BUFFALO MOUNTAIN-WND,WND,1,0,0.0,0
OSAWATOMIE-NG,NG,1,0,13.34476661918974,0
WEST GARDNER-NG,NG,1,0,13.107449322153025,0
RUSSELL ENERGY CENTER-NG,NG,1,0,11.976934018226853,0
COYOTE SPRINGS II-NG,NG,1,0,6.819555221818213,0
GAYLORD - WOLVERINE-NG,NG,1,0,14.386176902478775,0
INDUSTRIAL PARK-DFO,DFO,1,0,10.216119345264442,0
TRENTON SOUTH-DFO,DFO,1,0,12.430307397049877,0
NINE CANYON-WND,WND,1,0,8.903984883076662,0
DIAMOND VALLEY LAKE-WAT,WAT,1,0,8.903972477133406,0
WANSLEY UNIT 9-NG,NG,1,0,7.168866197074743,0
SOLWAY CT-NG,NG,1,0,10.080493438186958,0
SOLWAY CT-DFO,DFO,1,0,none,0
LAWRENCE COUNTY STATION-NG,NG,1,0,11.351505890441326,0
EVANDER ANDREWS POWER COMPLEX-NG,NG,1,0,10.688059578977239,0
FIELD STREET-DFO,DFO,1,0,-7.892224225945016,0
ELK CITY STATION-LFG,LFG,1,0,12.125503956212976,0
SEDIVER-DFO,DFO,1,0,569.7792438467395,0
HORRY LAND FILL GAS SITE-LFG,LFG,1,0,10.659604224261377,0
KEMPER COUNTY-NG,NG,1,0,14.344626024693031,0
WARREN F SAM BEASLEY GENERATION STATION-NG,NG,1,0,10.851845056274762,0
PENO CREEK-NG,NG,1,0,11.264645102321994,0
SALT VALLEY WIND PLANT-WND,WND,1,0,8.900622812368525,0
IOWA DISTRIBUTED WIND GENERATION PROJECT-WND,WND,1,0,8.902595090819055,0
LORDSBURG GENERATING-NG,NG,1,0,12.01767953363273,0
PELLA PEAKING-DFO,DFO,1,0,10.97368385719305,0
SUMPTER-NG,NG,1,0,13.025079559625423,0
SHARPE-DFO,DFO,1,0,10.631926405532047,0
CHAMBERLAIN WIND PROJECT-WND,WND,1,0,8.90137602869912,0
PYRAMID-NG,NG,1,0,23.023745995454068,0
MULVANE 2-DFO,DFO,1,0,20.0,0
MILL CREEK (SC)-NG,NG,1,0,13.406241244389607,0
SOUTH GENERATION-DFO,DFO,1,0,4.821517964271039,0
KALKASKA CT #1-NG,NG,1,0,9.84238794507634,0
GREATER DES MOINES-NG,NG,1,0,6.9129177813095835,0
LAKE ONE-NG,NG,1,0,10.568028941229322,0
SILVER CREEK-NG,NG,1,0,12.587350757924362,0
SYLVARENA-NG,NG,1,0,10.104563971925975,0
WEST CAMPUS COGENERATION FACILITY-NG,NG,1,0,9.736575558225654,0
AIRPORT INDUSTRIAL-DFO,DFO,1,0,-4.055141559782126,0
WINSTON-DFO,DFO,1,0,none,0
GRAYS HARBOR ENERGY FACILITY-NG,NG,1,0,7.930076924702513,0
BEATRICE-NG,NG,1,0,7.997736465576966,0
NEWINGTON-RFO,RFO,1,0,10.492351148026966,0
FIFE BROOK-WAT,WAT,1,0,8.90411588821644,0
BEAR SWAMP-WAT,WAT,1,0,0.0,0
ROSETON GENERATING FACILITY-NG,NG,1,0,12.63437005058802,0
HOLTSVILLE-KER,KER,1,0,16.515487086327006,0
MICKLETON STATION-NG,NG,1,0,29.15755915654465,0
AUBURN STATE STREET-NG,NG,1,0,10.034390468516172,0
MURRAY TURBINE-NG,NG,1,0,11.901387657227621,0
THREE MILE ISLAND-NUC,NUC,1,0,10.441608766140131,0
CROYDON CT GENERATING STATION-DFO,DFO,1,0,12.938202254495156,0
WINTER-DFO,DFO,1,0,-15.611770037693306,0
PARAGOULD RECIPROCATING-NG,NG,1,0,9.992661239549287,0
FACTORY-DFO,DFO,1,0,13.195206300880454,0
PORTAGE-DFO,DFO,1,0,0.0,0
BALDWIN CITY PLANT NO 2-DFO,DFO,1,0,10.299445967448197,0
BOULDER PARK-NG,NG,1,0,9.059681372952332,0
COLUMBIA (WI)-SUB,SUB,1,0,0.0,0
HARTZOG-NG,NG,1,0,15.335882448456315,0
BLUE LAKE-DFO,DFO,1,0,11.543597917772676,0
BLUE LAKE-NG,NG,1,0,11.551450385945772,0
ARVADA-NG,NG,1,0,20.535936360807842,0
SYCAMORE (IA)-NG,NG,1,0,25.692358456766236,0
BARBER CREEK-NG,NG,1,0,19.439084916396478,0
EMERY STATION-NG,NG,1,0,6.732330237408251,0
COOPER NUCLEAR STATION-NUC,NUC,1,0,10.44160938914871,0
CLIFTON-NG,NG,1,0,28.58864099821081,0
BELEWS CREEK-BIT,BIT,1,0,9.31263561845179,0
ANCLOTE-NG,NG,1,0,11.003474822588924,0
INTERCESSION CITY-DFO,DFO,1,0,13.213620537741063,0
INTERCESSION CITY-NG,NG,1,0,13.18154917709941,0
POUCH-NG,NG,1,0,10.991712330242038,0
GERALD ANDRUS-NG,NG,1,0,11.777541312664223,0
ARKANSAS NUCLEAR ONE-NUC,NUC,1,0,10.374149528981784,0
WATERFORD 1 & 2-NG,NG,1,0,9.027864847528269,0
COMANCHE (OK)-NG,NG,1,0,9.059352911855266,0
DECORDOVA STEAM ELECTRIC STATION-NG,NG,1,0,14.678920483219164,0
JIM BRIDGER-SUB,SUB,1,0,9.453706126217359,0
FORT LUPTON-NG,NG,1,0,16.66708796396996,0
SANTAN-NG,NG,1,0,7.855980342934319,0
HUNTINGTON-BIT,BIT,1,0,9.783237266059539,0
BEAVER-NG,NG,1,0,9.663614130163552,0
ELLWOOD-NG,NG,1,0,14.94095168801774,0
KEAHOLE-DFO,DFO,1,0,8.277533487976006,0
"GAVIN POWER, LLC-RC",RC,1,0,9.830193183311579,0
TIPTON-NG,NG,1,0,7.317073170731713,0
TIPTON-DFO,DFO,1,0,7.014053851972139,0
HOPKINTON-DFO,DFO,1,0,10.400000000000002,0
RAY D NIXON-SUB,SUB,1,0,10.040860434263118,0
RAY D NIXON-NG,NG,1,0,12.382471774275752,0
COYOTE-LIG,LIG,1,0,11.426695595243785,0
SPRINGERVILLE-SUB,SUB,1,0,9.525134762174378,0
SPRINGERVILLE-SUN,SUN,1,0,8.904021540812671,0
NORTH VALMY-SUB,SUB,1,0,10.849504902118003,0
SENECA GENERATION LLC-WAT,WAT,1,0,-0.0,0
CHESWICK POWER PLANT-BIT,BIT,1,0,11.97307350907074,0
HOOVER DAM (AZ)-WAT,WAT,1,0,8.903999277462406,0
ASTORIA GENERATING STATION-NG,NG,1,0,11.466593855987588,0
INDIAN POINT 3-NUC,NUC,1,0,10.441609073695355,0
CHERRY STREET-DFO,DFO,1,0,9.711381366651398,0
MONROE STREET-WAT,WAT,1,0,8.903970573601745,0
UPPER FALLS-WAT,WAT,1,0,8.90392462846868,0
NINE SPRINGS-NG,NG,1,0,18.690978886756238,0
NEWHALEM-WAT,WAT,1,0,0.0,0
CABOT HOLYOKE-WAT,WAT,1,0,8.903826523692477,0
COLORADO ENERGY NATIONS COMPANY-NG,NG,1,0,5.824691637164247,0
MOSAIC SOUTH PIERCE OPERATIONS-WH,WH,1,0,8.903994968412585,0
BAPTIST MEDICAL CENTER-NG,NG,1,0,5.68648452985898,0
COVANTA WARREN ENERGY-MSW,MSW,1,0,none,0
COVANTA HENNEPIN ENERGY-MSW,MSW,1,0,none,0
LUCKY PEAK POWER PLANT PROJECT-WAT,WAT,1,0,8.904009744314871,0
WESTROCK-WEST POINT MILL-BLQ,BLQ,1,0,3.9933944440150677,0
DESERT PEAK POWER PLANT-GEO,GEO,1,0,8.904139317279345,0
CUTRALE CITRUS JUICES USA I-NG,NG,1,0,16.188308872141974,0
"RED-ROCHESTER, LLC-BIT",BIT,1,0,0.0,0
"RED-ROCHESTER, LLC-WAT",WAT,1,0,0.0,0
ENCINA WATER POLLUTION CONTROL-OBG,OBG,1,0,10.098155057353793,0
WINDPARK UNLIMITED 1-WND,WND,1,0,8.903979806906547,0
GENERAL ELECTRIC AIRCRAFT ENGINES-NG,NG,1,0,6.014140751601204,0
GENERAL ELECTRIC AIRCRAFT ENGINES-SUN,SUN,1,0,8.905099771665691,0
ENERGY CENTER DOVER-NG,NG,1,0,7.480159359889085,0
GREATER DETROIT RESOURCE RECOVERY-MSW,MSW,1,0,none,0
GILROY POWER PLANT-NG,NG,1,0,7.766207915038066,0
HILLSBOROUGH HOSIERY-WAT,WAT,1,0,8.903435201306346,0
KAWEAH DELTA DISTRICT HOSPITAL-NG,NG,1,0,12.509593153642948,0
LOGAN GENERATING COMPANY LP-BIT,BIT,1,0,none,0
LITTLE MAC PROJECT-WAT,WAT,1,0,8.905417178168635,0
FOURCHE CREEK WASTEWATER-OBG,OBG,1,0,3.9133122698107115,0
LOCKVILLE HYDROPOWER-WAT,WAT,1,0,8.902479936626404,0
FAIRHAVEN POWER-WDS,WDS,1,0,23.74498370095971,0
GENERAL ELECTRIC DIESEL ENGINE PLANT-DFO,DFO,1,0,18.86908609597685,0
"MARS WRIGLEY CONFECTIONERY US, LLC-NG",NG,1,0,7.870991080593765,0
MIAMI DADE COUNTY RESOURCE RECOVERY FAC-MSW,MSW,1,0,none,0
DERBY HYDRO-WAT,WAT,1,0,8.903980958928226,0
LOCKWOOD HYDROELECTRIC FACILITY-WAT,WAT,1,0,8.903960729508812,0
FOOTHILLS HYDRO PLANT-WAT,WAT,1,0,8.900630924775866,0
ENGINEERED CARBONS BORGER COGEN-OG,OG,1,0,15.307959549813644,0
STRONTIA SPRINGS HYDRO PLANT-WAT,WAT,1,0,8.903986350498045,0
TOTAL ENERGY FACILITIES-OBG,OBG,1,0,10.296459329840713,0
TESORO HAWAII-WO,WO,1,0,4.642286030478949,0
PEDRICKTOWN COGENERATION COMPANY LP-NG,NG,1,0,10.743687714525892,0
HAMPTON FACILITY-NG,NG,1,0,6.4378567405390275,0
STEVENS MILLS DAM-WAT,WAT,1,0,8.904177176846643,0
FRITO-LAY COGEN PLANT-NG,NG,1,0,8.241579076481392,0
JOHN B RICH MEMORIAL POWER STATION-WC,WC,1,0,13.571551890562535,0
GROSSMONT HOSPITAL-NG,NG,1,0,5.932110978086014,0
HAMPSHIRE PAPER-WAT,WAT,1,0,8.902467792167501,0
HARRISBURG FACILITY-MSW,MSW,1,0,none,0
PINOVA INC-WDS,WDS,1,0,none,0
HIGH SHOALS HYDRO (GA)-WAT,WAT,1,0,0.0,0
CIP II/AR BRIDGEWATER HOLDINGS - NJCOE-NG,NG,1,0,4.463691778735136,0
HOFFMANN LAROCHE-NG,NG,1,0,4.062554609403447,0
HOLLOW DAM POWER PARTNERSHIP-WAT,WAT,1,0,8.8978293654566,0
GOSSELIN HYDRO PLANT-WAT,WAT,1,0,8.903521681845984,0
INDIANA UNIVERSITY OF PENNSYLVANIA-NG,NG,1,0,6.2035519992042465,0
DEWEYS MILL-WAT,WAT,1,0,8.902797383185577,0
SOUTH DRY CREEK HYDRO-WAT,WAT,1,0,8.903984588524679,0
ISABELLA HYDRO PROJECT-WAT,WAT,1,0,8.904055552384786,0
BIRCH CREEK POWER-WAT,WAT,1,0,8.903252553629468,0
COLVER POWER PROJECT-WC,WC,1,0,11.606031964476555,0
SIERRA PACIFIC LINCOLN FACILITY-WDS,WDS,1,0,4.576974958284695,0
DECORATIVE PANELS INTL-NG,NG,1,0,3.921547635992744,0
GRANT TOWN POWER PLANT-WC,WC,1,0,12.54691963536378,0
WARRIOR RIDGE HYDRO-WAT,WAT,1,0,8.903994124778393,0
POWER ISLAND-NG,NG,1,0,4.160978582850432,0
BRASFIELD-WAT,WAT,1,0,8.903978742941575,0
FRESNO COGEN PARTNERS-NG,NG,1,0,9.910166225750471,0
SEADRIFT COKE LP-PC,PC,1,0,23.180517027214677,0
CHEROKEE FALLS-WAT,WAT,1,0,8.903995754571577,0
CHILDRENS HOSPITAL-NG,NG,1,0,7.759766509910959,0
CHILDRENS HOSPITAL-DFO,DFO,1,0,11.333333333333334,0
M STREET JET-KER,KER,1,0,29.013063325471673,0
METRO WASTEWATER RECLAMATION DISTRICT-OBG,OBG,1,0,8.754155468103765,0
