plant_id,bus_id,Pg,status,Pmax,Pmin,ramp_30,type,region
MIDDLETOWN-RFO,136515,1,OP,400.0,125.0,125.0,RFO,Eastern
STANTON ENERGY CENTER-BIT,151739,1,OP,896.0,95.0,95.0,BIT,Eastern
STANTON ENERGY CENTER-NG,151739,1,OP,295.0,155.0,155.0,NG,Eastern
TORRINGTON TERMINAL-KER,135683,1,OP,17.4,17.4,17.4,KER,Eastern
MILLSTONE-NUC,136504,1,OP,2073.1,65.0,65.0,NUC,Eastern
BRIDGEPORT STATION-SUB,140830,1,OP,383.4,130.0,130.0,SUB,uncertain
BRIDGEPORT STATION-KER,140830,1,OP,17.0,15.0,15.0,KER,Eastern
CENTRAL HUDSON HIGH FALLS-WAT,135998,1,OP,3.2,0.2,0.2,WAT,Eastern
NORTH MAIN STREET-DFO,136489,1,OP,15.3,2.0,2.0,DFO,Eastern
TENTH STREET-WAT,136489,1,OP,1.0,0.1,0.1,WAT,Eastern
NAVAJO DAM-WAT,310525,1,OP,30.0,6.0,6.0,WAT,Western
DROP 1-WAT,300726,1,OP,3.7,0.2,0.2,WAT,Western
EAST HIGHLINE-WAT,309012,1,OP,0.8,0.3,0.3,WAT,Western
J C MCNEIL-WDS,139876,1,OP,52.0,15.0,15.0,WDS,Eastern
EDGE MOOR-NG,139396,1,OP,710.0,65.0,65.0,NG,Eastern
INDIAN RIVER GENERATING STATION-DFO,170959,1,OP,16.1,14.0,14.0,DFO,Eastern
INDIAN RIVER GENERATING STATION-BIT,170959,1,OP,410.0,190.0,190.0,BIT,Eastern
MCKEE RUN-NG,170935,1,OP,103.1,35.0,35.0,NG,uncertain
BRANDON SHORES-BIT,123269,1,OP,1273.0,220.0,220.0,BIT,Eastern
CAPE CANAVERAL-NG,155708,1,OP,1257.0,189.0,189.0,NG,Eastern
FORT MYERS-NG,155708,1,OP,2399.0,0,0,NG,Eastern
FORT MYERS-DFO,155708,1,OP,108.0,0,0,DFO,Eastern
LAUDERDALE-NG,150962,1,OP,1184.4,90.0,90.0,NG,Eastern
PORT EVERGLADES-NG,151886,1,OP,1237.0,100.0,100.0,NG,Eastern
RIVIERA-NG,151847,1,OP,1290.0, , ,NG,Eastern
SANFORD-NG,155974,1,OP,2045.9999999999998,95.0,95.0,NG,Eastern
TURKEY POINT-NUC,151373,1,OP,1658.0,424.0,424.0,NUC,Eastern
TURKEY POINT-NG,151373,1,OP,1167.0,90.0,90.0,NG,Eastern
SOUTH FORK TOLT-WAT,206435,1,OP,16.8,0.0,0.0,WAT,Western
AVON PARK-NG,206435,1,OP,24.0,0,0,NG,uncertain
AVON PARK-DFO,206435,1,OP,24.0,0,0,DFO,uncertain
UPPER MECHANICVILLE-WAT,136623,1,OP,18.4,0.0,0.0,WAT,Eastern
OAK FLAT-WAT,136623,1,OP,1.3,0,0,WAT,Western
BAYBORO-DFO,151433,1,OP,171.0,30.0,30.0,DFO,Eastern
CRYSTAL RIVER-NG,155704,1,OP,1632.0,231.0,231.0,NG,Eastern
CRYSTAL RIVER-BIT,155704,1,OP,1422.0,225.0,225.0,BIT,Eastern
HIGGINS-NG,,1,OP,107.0,,,NG,uncertain
NEWCASTLE-WAT,308556,1,OP,11.5,0.0,0.0,WAT,Western
P L BARTOW-NG,155977,1,OP,1190.0,20.0,20.0,NG,Eastern
P L BARTOW-DFO,155977,1,OP,82.0,20.0,20.0,DFO,Eastern
SUWANNEE RIVER-NG,173476,1,OP,99.0,30.0,30.0,NG,Eastern
SUWANNEE RIVER-DFO,173476,1,OP,50.0,30.0,30.0,DFO,Eastern
CRIST-BIT,150200,1,OP,924.0,280.0,280.0,BIT,Eastern
LANSING SMITH-NG,153030,1,OP,-1999496.0,360.0,360.0,NG,Eastern
LANSING SMITH-DFO,153030,1,OP,32.0,32.0,32.0,DFO,Eastern
BIG BEND-SUN,169009,1,OP,19.4, , ,SUN,Eastern
BIG BEND-NG,169009,1,OP,56.0,14.0,14.0,NG,Eastern
BIG BEND-BIT,169009,1,OP,1602.0,157.0,157.0,BIT,uncertain
VOGTLE-NUC,169087,1,OP,2302.0,250.0,250.0,NUC,Eastern
DEERHAVEN GENERATING STATION-NG,151115,1,OP,185.0,50.0,50.0,NG,uncertain
DEERHAVEN GENERATING STATION-BIT,151115,1,OP,232.0,65.0,65.0,BIT,uncertain
JOHN R KELLY-NG,154482,1,OP,112.0,4.0,4.0,NG,uncertain
G W IVEY-NG,151377,1,OP,32.6,1.0,1.0,NG,Eastern
J D KENNEDY-NG,161506,1,OP,317.2,65.0,65.0,NG,Eastern
NORTHSIDE GENERATING STATION-BIT,154073,1,OP,586.0,180.0,180.0,BIT,Eastern
NORTHSIDE GENERATING STATION-DFO,154073,1,OP,212.0,15.0,15.0,DFO,Eastern
NORTHSIDE GENERATING STATION-NG,154073,1,OP,524.0,50.0,50.0,NG,Eastern
TOM G SMITH-DFO,151856,1,OP,34.0,1.6,1.6,DFO,Eastern
TOM G SMITH-NG,151856,1,OP,57.5,5.0,5.0,NG,Eastern
LARSEN MEMORIAL-NG,151588,1,OP,124.0,75.0,75.0,NG,Eastern
C D MCINTOSH JR-BIT,151588,1,OP,342.0,180.0,180.0,BIT,Eastern
C D MCINTOSH JR-NG,151588,1,OP,460.0,30.0,30.0,NG,Eastern
C D MCINTOSH JR-DFO,151588,1,OP,5.0,1.0,1.0,DFO,Eastern
W K SANDERS-WAT,133371,1,OP,1.4,0.3,0.3,WAT,Eastern
KERCKHOFF 2-WAT,310542,1,OP,155.0,5.0,5.0,WAT,Western
INDIAN RIVER PLANT-NG,151799,1,OP,290.0,40.0,40.0,NG,Eastern
ARVAH B HOPKINS-NG,143167,1,OP,392.0,7.5,7.5,NG,Eastern
S O PURDOM-NG,142388,1,OP,226.0,50.0,50.0,NG,Eastern
J WOODRUFF-WAT,142899,1,OP,43.5,5.0,5.0,WAT,Eastern
MEDICINE BOW-WND,204277,1,OP,6.1000000000000005,0.0,0.0,WND,Western
TRENTON NORTH-DFO,117506,1,OP,13.5,0.7,0.7,DFO,Eastern
BARTLETTS FERRY-WAT,109350,1,OP,189.1,59.0,59.0,WAT,Eastern
BOWEN-BIT,157742,1,OP,3232.0,550.0,550.0,BIT,uncertain
BURTON DAM-WAT,154624,1,OP,8.8,4.3,4.3,WAT,Eastern
FLINT RIVER-WAT,154624,1,OP,6.0,0,0,WAT,Eastern
GOAT ROCK-WAT,142373,1,OP,38.6,9.3,9.3,WAT,Eastern
HAMMOND-BIT,,1,OP,840.0,,,BIT,uncertain
JACK MCDONOUGH-NG,116536,1,OP,2534.0,150.0,150.0,NG,Eastern
LANGDALE-WAT,,1,OP,0.2,,,WAT,uncertain
LLOYD SHOALS-WAT,169073,1,OP,21.0,3.5,3.5,WAT,Eastern
TOADTOWN-WAT,307764,1,OP,1.5,0.0,0.0,WAT,Western
MCMANUS-DFO,155013,1,OP,416.0,2.0,2.0,DFO,Eastern
MORGAN FALLS-WAT,155373,1,OP,10.5,1.4,1.4,WAT,Eastern
NACOOCHEE-WAT,154624,1,OP,6.0,3.0,3.0,WAT,Eastern
NORTH HIGHLANDS-WAT,113433,1,OP,34.39999999999999,2.3,2.3,WAT,Eastern
OLIVER DAM-WAT,113433,1,OP,58.3,5.7,5.7,WAT,Eastern
SINCLAIR DAM-WAT,169073,1,OP,43.8,21.9,21.9,WAT,Eastern
TALLULAH FALLS-WAT,154624,1,OP,72.9,12.2,12.2,WAT,Eastern
TERRORA-WAT,154624,1,OP,16.6,8.3,8.3,WAT,Eastern
TUGALO-WAT,154624,1,OP,52.0,13.0,13.0,WAT,Eastern
YATES-NG,154624,1,OP,714.0,0,0,NG,uncertain
YONAH-WAT,154624,1,OP,28.5,9.5,9.5,WAT,Eastern
BOULEVARD-DFO,169112,1,OP,14.0,14.0,14.0,DFO,Eastern
STEVENS CREEK-WAT,141819,1,OP,12.0,0.1,0.1,WAT,Eastern
ETIWANDA-WAT,310682,1,OP,23.9,2.5,2.5,WAT,Western
MOCCASIN LOW HEAD HYDRO PROJECT-WAT,310682,1,OP,2.9,0,0,WAT,Western
LAKE BLACKSHEAR PROJECT-WAT,111900,1,OP,15.2,0.8,0.8,WAT,Eastern
CRISP PLANT-NG,111900,1,OP,14.0,1.0,1.0,NG,uncertain
HARTWELL LAKE-WAT,154648,1,OP,335.0,25.0,25.0,WAT,Eastern
BLUE RIDGE-WAT,109919,1,OP,14.700000000000001,1.0,1.0,WAT,Eastern
NOTTELY-WAT,155249,1,OP,19.299999999999997,0.6,0.6,WAT,Eastern
BUFORD-WAT,167580,1,OP,126.6,6.6,6.6,WAT,Eastern
ALLATOONA-WAT,157742,1,OP,2.0,2.0,2.0,WAT,Eastern
WALTER F GEORGE-WAT,109005,1,OP,168.0,40.0,40.0,WAT,Eastern
PONCA-NG,168518,1,OP,34.0,5.0,5.0,NG,Eastern
KAHE-RFO,155649,1,OP,582.0999999999999,45.0,45.0,RFO,uncertain
WAIAU-DFO,155653,1,OP,102.4,6.0,6.0,DFO,uncertain
WAIAU-RFO,155653,1,OP,354.20000000000005,20.0,20.0,RFO,uncertain
WAIMEA-DFO,157722,1,OP,7.5,0.5,0.5,DFO,uncertain
KANOELEHUA-DFO,157711,1,OP,20.0,2.5,2.5,DFO,uncertain
PUUEO-WAT,157711,1,OP,3.0999999999999996,0.3,0.3,WAT,uncertain
W H HILL-RFO,157711,1,OP,35.5,8.0,8.0,RFO,uncertain
WAIAU HYDRO-WAT,157711,1,OP,1.0,0.1,0.1,WAT,uncertain
SLY CREEK-WAT,157711,1,OP,13.0,0,0,WAT,Western
KINGSLEY-WAT,162769,1,OP,38.0,5.0,5.0,WAT,Eastern
EAST BARNET-WAT,161094,1,OP,1.9,0.2,0.2,WAT,Eastern
ORCA-DFO,161094,1,OP,10.7,0,0,DFO,uncertain
GEM STATE-WAT,205053,1,OP,23.4,23.4,23.4,WAT,Western
CANYON-WAT,310192,1,OP,6.0,1.0,1.0,WAT,ERCOT
PALAAU POWER-DFO,,1,OP,12.000000000000002,,,DFO,uncertain
PALAAU POWER-MWH,,1,OP,2.0,,,MWH,uncertain
LEWISVILLE-WAT,305927,1,OP,2.0,0.5,0.5,WAT,ERCOT
CHARLES E MONTY-WAT,136768,1,OP,28.0,0.2,0.2,WAT,Eastern
JARVIS (HINCKLEY)-WAT,144411,1,OP,9.0,1.0,1.0,WAT,Eastern
AMERICAN FALLS-WAT,205014,1,OP,60.900000000000006,0.0,0.0,WAT,Western
BLISS-WAT,204839,1,OP,77.9,0.0,0.0,WAT,Western
BROWNLEE-WAT,205033,1,OP,726.9,0.0,0.0,WAT,Western
C J STRIKE-WAT,204865,1,OP,92.0,0.0,0.0,WAT,Western
CASCADE DAM-WAT,206877,1,OP,10.799999999999999,0.2,0.2,WAT,Western
CLEAR LAKE-WAT,206531,1,OP,2.1,0.0,0.0,WAT,Western
LOWER MALAD-WAT,206524,1,OP,14.3,0.0,0.0,WAT,Western
LOWER SALMON-WAT,206524,1,OP,70.6,0.0,0.0,WAT,Western
SHOSHONE FALLS-WAT,206890,1,OP,12.4,0.0,0.0,WAT,Western
SWAN FALLS-WAT,205061,1,OP,24.8,0.0,0.0,WAT,Western
TWIN FALLS (ID)-WAT,,1,OP,44.6,,,WAT,Western
UPPER SALMON A-WAT,206524,1,OP,18.2,0.0,0.0,WAT,Western
UPPER MALAD-WAT,206524,1,OP,8.1,0.0,0.0,WAT,Western
ASHTON-WAT,206218,1,OP,7.1000000000000005,0.0,0.0,WAT,Western
GRACE-WAT,204789,1,OP,33.0,0.0,0.0,WAT,Western
ONEIDA-WAT,204807,1,OP,27.900000000000002,0.0,0.0,WAT,Western
SODA-WAT,205052,1,OP,15.2,0.0,0.0,WAT,Western
CABINET GORGE-WAT,203646,1,OP,254.60000000000002,20.0,20.0,WAT,Western
POST FALLS-WAT,206785,1,OP,14.0,0.3,0.3,WAT,Western
SCOTT FLAT-WAT,303556,1,OP,0.9,0.1,0.1,WAT,Western
DWORSHAK-WAT,204926,1,OP,400.0,220.0,220.0,WAT,Western
CITY POWER PLANT-WAT,205053,1,OP,8.0,8.0,8.0,WAT,Western
LOWER NO 2-WAT,205053,1,OP,3.0,3.0,3.0,WAT,Western
UPPER POWER PLANT-WAT,205053,1,OP,8.0,8.0,8.0,WAT,Western
COMBIE SOUTH-WAT,205053,1,OP,1.5,0,0,WAT,Western
PALISADES DAM-WAT,,1,OP,176.4,,,WAT,Western
ALBENI FALLS-WAT,205304,1,OP,42.0,14.0,14.0,WAT,Western
E D EDWARDS-SUB,160129,1,OP,560.0,175.0,175.0,SUB,uncertain
COFFEEN-RC,,1,OP,895.0,,,RC,uncertain
GRAND TOWER ENERGY CENTER LLC-NG,122345,1,OP,511.0,58.0,58.0,NG,Eastern
DRESDEN GENERATING STATION-NUC,153372,1,OP,1797.0,150.0,150.0,NUC,uncertain
JOLIET 9-NG,138219,1,OP,314.0,95.0,95.0,NG,uncertain
KINCAID GENERATION LLC-SUB,138219,1,OP,1108.0,0,0,SUB,Eastern
POWERTON-SUB,160128,1,OP,1538.0,325.0,325.0,SUB,uncertain
QUAD CITIES GENERATING STATION-NUC,146219,1,OP,1819.0,132.0,132.0,NUC,Eastern
WAUKEGAN-SUB,136959,1,OP,689.0,130.0,130.0,SUB,Eastern
WILL COUNTY-SUB,138233,1,OP,510.0,180.0,180.0,SUB,Eastern
JOPPA STEAM-RC,138233,1,OP,950.0,0,0,RC,Eastern
BALDWIN ENERGY COMPLEX-RC,153331,1,OP,1157.0,250.0,250.0,RC,Eastern
HAVANA-RC,,1,OP,411.0,,,RC,uncertain
HENNEPIN POWER STATION-RC,,1,OP,286.0,,,RC,uncertain
MOLINE-NG,137639,1,OP,66.7,2.5,2.5,NG,Eastern
MOLINE-WAT,137639,1,OP,3.2,0.1,0.1,WAT,Eastern
ROCKTON-WAT,137639,1,OP,1.1,0,0,WAT,Eastern
ALAMO-WAT,300583,1,OP,17.0,4.0,4.0,WAT,Western
VENICE-NG,121705,1,OP,487.0,67.0,67.0,NG,Eastern
QUINCY CHUTE-WAT,209146,1,OP,9.4,4.0,4.0,WAT,Western
HYDRO PLANT NO 3-WAT,206541,1,OP,2.1,0.1,0.1,WAT,Western
CARMI-DFO,160094,1,OP,12.4,0.5,0.5,DFO,Eastern
FAIRFIELD-DFO,156918,1,OP,7.5,1.0,1.0,DFO,Eastern
FARMER CITY-NG,123144,1,OP,4.1,0.5,0.5,NG,Eastern
FARMER CITY-DFO,123144,1,OP,5.6,0.5,0.5,DFO,Eastern
GENESEO-NG,123144,1,OP,19.5,0,0,NG,Eastern
GENESEO-WND,123144,1,OP,3.0,0,0,WND,Eastern
GENESEO-SUN,123144,1,OP,0.9,0,0,SUN,Eastern
GENESEO-DFO,123144,1,OP,3.8,0,0,DFO,Eastern
MARSHALL (IL)-DFO,123144,1,OP,16.900000000000002,0,0,DFO,Eastern
PERU (IL)-DFO,137724,1,OP,18.9,0.2,0.2,DFO,Eastern
PERU (IL)-JF,137724,1,OP,8.6,1.0,1.0,JF,Eastern
PERU (IL)-WAT,137724,1,OP,6.8,0.2,0.2,WAT,Eastern
C H CORN HYDROELECTRIC FACILITY-WAT,,1,OP,11.0,,,WAT,uncertain
RANTOUL-DFO,138276,1,OP,14.400000000000002,0.6,0.6,DFO,Eastern
RED BUD-DFO,160059,1,OP,14.3,1.0,1.0,DFO,Eastern
NORTH NINTH STREET-DFO,157538,1,OP,1.7999999999999998,0.5,0.5,DFO,Eastern
NORTH NINTH STREET-NG,157538,1,OP,12.5,0.5,0.5,NG,Eastern
NORTH NINTH STREET-SUN,157538,1,OP,0.3, , ,SUN,Eastern
SOUTH MAIN STREET-DFO,157538,1,OP,5.4,1.8,1.8,DFO,Eastern
DALLMAN-BIT,139416,1,OP,534.0,75.0,75.0,BIT,uncertain
LAKESIDE-DFO,139416,1,OP,5.1,1.7,1.7,DFO,Eastern
REYNOLDS-DFO,156117,1,OP,14.0,1.7,1.7,DFO,Eastern
SULLIVAN (IL)-DFO,156117,1,OP,6.8999999999999995,0,0,DFO,Eastern
WATERLOO-DFO,124265,1,OP,5.4,0.5,0.5,DFO,Eastern
WINNETKA-NG,139812,1,OP,28.2,3.1,3.1,NG,Eastern
WINNETKA-DFO,139812,1,OP,5.2,1.8,1.8,DFO,Eastern
MARION-BIT,168824,1,OP,290.0,105.0,105.0,BIT,uncertain
CLIFTY CREEK-BIT,147307,1,OP,1173.0,80.0,80.0,BIT,Eastern
ELKHART-WAT,147717,1,OP,1.4,0.3,0.3,WAT,Eastern
LAST CHANCE-WAT,204789,1,OP,1.4000000000000001,0.0,0.0,WAT,Western
TWIN BRANCH-WAT,204789,1,OP,4.0,0,0,WAT,Eastern
HARDING STREET-NG,160262,1,OP,906.0,90.0,90.0,NG,uncertain
HARDING STREET-MWH,160262,1,OP,20.0,0.1,0.1,MWH,Eastern
HARDING STREET-DFO,160262,1,OP,40.0,0.1,0.1,DFO,Eastern
EAGLE VALLEY (IN)-NG,169387,1,OP,644.0,75.0,75.0,NG,Eastern
CC PERRY K-NG,124513,1,OP,6.4,0.5,0.5,NG,uncertain
AES PETERSBURG-BIT,160317,1,OP,1701.5,225.0,225.0,BIT,Eastern
AES PETERSBURG-DFO,160317,1,OP,9.0,2.7,2.7,DFO,Eastern
MICHIGAN CITY-SUB,160234,1,OP,469.0,310.0,310.0,SUB,Eastern
NORWAY (IN)-WAT,154108,1,OP,4.0,0.4,0.4,WAT,Eastern
OAKDALE-WAT,154108,1,OP,6.0,0.4,0.4,WAT,Eastern
CAYUGA-BIT,153375,1,OP,995.0,300.0,300.0,BIT,Eastern
CAYUGA-DFO,153375,1,OP,10.0,2.0,2.0,DFO,Eastern
CAYUGA-NG,153375,1,OP,80.0,55.0,55.0,NG,Eastern
EDWARDSPORT-SGC,153375,1,OP,-1999403.0,0,0,SGC,Eastern
MARKLAND-WAT,125505,1,OP,45.0,17.9,17.9,WAT,Eastern
NOBLESVILLE-NG,160258,1,OP,264.0,58.0,58.0,NG,Eastern
R GALLAGHER-BIT,160258,1,OP,280.0,0,0,BIT,uncertain
BROADWAY (IN)-NG,,1,OP,65.0,,,NG,uncertain
F B CULLEY-BIT,169353,1,OP,360.0,135.0,135.0,BIT,Eastern
NORTHEAST (IN)-NG,,1,OP,20.0,,,NG,uncertain
BUTLER-WARNER GENERATION PLANT-NG,169657,1,OP,225.0,15.0,15.0,NG,Eastern
MANTI LOWER-WAT,206585,1,OP,0.2,0.1,0.1,WAT,Western
CRAWFORDSVILLE POWER PLANT-DFO,160178,1,OP,0.9,0.8,0.8,DFO,Eastern
RENSSELAER CITY LIGHT PLANT-NG,160393,1,OP,13.100000000000001,5.3,5.3,NG,Eastern
WHITEWATER VALLEY-BIT,160393,1,OP,99.7,0,0,BIT,Eastern
LANSING-SUB,160393,1,OP,247.8,0,0,SUB,uncertain
DUANE ARNOLD ENERGY CENTER-NUC,160393,1,OP,601.4,0,0,NUC,uncertain
IOWA HYDRO LLC-WAT,160393,1,OP,1.2,0,0,WAT,Eastern
MARSHALLTOWN-NG,160393,1,OP,173.8,0,0,NG,Eastern
PRAIRIE CREEK-SUB,160393,1,OP,30.0,0,0,SUB,Eastern
PRAIRIE CREEK-NG,160393,1,OP,110.1,0,0,NG,Eastern
CORALVILLE GT-NG,160393,1,OP,66.4,0,0,NG,Eastern
RIVERSIDE-NG,160393,1,OP,107.0,0,0,NG,uncertain
WALTER SCOTT JR ENERGY CENTER-RC,160393,1,OP,1522.0,0,0,RC,Eastern
RIVER HILLS-NG,160393,1,OP,128.0,0,0,NG,Eastern
GEORGE NEAL NORTH-RC,160393,1,OP,515.3,0,0,RC,Eastern
MERL PARR-NG,160393,1,OP,32.6,0,0,NG,Eastern
BURLINGTON (IA)-SUB,160393,1,OP,197.7,0,0,SUB,Eastern
BURLINGTON (IA)-NG,160393,1,OP,47.0,0,0,NG,Eastern
KEOKUK-WAT,159156,1,OP,142.0,0.0,0.0,WAT,Eastern
ALGONA-DFO,159156,1,OP,16.1,0,0,DFO,Eastern
AMES ELECTRIC SERVICES POWER PLANT-NG,159156,1,OP,95.2,0,0,NG,Eastern
ANITA-DFO,159156,1,OP,2.7,0,0,DFO,Eastern
ATLANTIC-NG,159156,1,OP,9.8,0,0,NG,Eastern
BANCROFT-DFO,159156,1,OP,3.6,0,0,DFO,Eastern
BROOKLYN-DFO,159156,1,OP,2.0,0,0,DFO,Eastern
GAS TURBINE (IA)-NG,159156,1,OP,43.4,0,0,NG,Eastern
STREETER STATION-NG,159156,1,OP,56.800000000000004,0,0,NG,Eastern
COGGON-DFO,159156,1,OP,1.8,0,0,DFO,Eastern
DAYTON (IA)-DFO,159156,1,OP,1.8,0,0,DFO,Eastern
ESTHERVILLE-DFO,159156,1,OP,1.1,0,0,DFO,Eastern
ESTHERVILLE-NG,159156,1,OP,12.600000000000001,0,0,NG,Eastern
FOREST CITY LIGHT PLANT-DFO,159156,1,OP,21.199999999999996,0,0,DFO,Eastern
GOWRIE-DFO,159156,1,OP,2.2,0,0,DFO,Eastern
GRAETTINGER-DFO,159156,1,OP,3.6,0,0,DFO,Eastern
GRAND JUNCTION-DFO,159156,1,OP,1.7,0,0,DFO,Eastern
GRUNDY CENTER CITY LIGHT PLANT-DFO,159156,1,OP,8.7,0,0,DFO,Eastern
INDIANOLA-DFO,159156,1,OP,51.2,0,0,DFO,Eastern
LAKE PARK-DFO,159156,1,OP,4.0,0,0,DFO,Eastern
LAKE MILLS-DFO,159156,1,OP,18.5,0,0,DFO,Eastern
LAMONI MUNICIPAL UTILITIES-DFO,159156,1,OP,10.0,0,0,DFO,Eastern
MANNING-DFO,159156,1,OP,6.8999999999999995,0,0,DFO,Eastern
MCGREGOR-DFO,159156,1,OP,2.0,0,0,DFO,Eastern
MILFORD-DFO,159156,1,OP,6.5,0,0,DFO,Eastern
MUSCATINE PLANT #1-RC,159156,1,OP,227.2,0,0,RC,Eastern
NEW HAMPTON-DFO,159156,1,OP,10.6,0,0,DFO,Eastern
OSAGE (IA)-SUN,159156,1,OP,0.1,0,0,SUN,Eastern
OSAGE (IA)-WND,159156,1,OP,0.5,0,0,WND,Eastern
OTTUMWA CITY OF-WAT,159156,1,OP,2.2,0,0,WAT,Eastern
PRESTON (IA)-DFO,159156,1,OP,1.4,0,0,DFO,Eastern
PRESTON (IA)-NG,159156,1,OP,1.8,0,0,NG,Eastern
PRIMGHAR-DFO,159156,1,OP,1.5,0,0,DFO,Eastern
ROCK RAPIDS-DFO,159156,1,OP,2.5,0,0,DFO,Eastern
SIBLEY ONE-NG,159156,1,OP,4.8,0,0,NG,Eastern
SPENCER GAS TURBINE-KER,159156,1,OP,17.0,0,0,KER,Eastern
STATE CENTER-DFO,159156,1,OP,6.3,0,0,DFO,Eastern
STORY CITY-DFO,159156,1,OP,13.5,0,0,DFO,Eastern
STUART (IA)-DFO,159156,1,OP,2.7,0,0,DFO,Eastern
SUMNER-DFO,159156,1,OP,5.5,0,0,DFO,uncertain
VINTON-DFO,159156,1,OP,16.6,0,0,DFO,Eastern
WEBSTER CITY-DFO,159156,1,OP,20.7,0,0,DFO,Eastern
WILTON-DFO,159156,1,OP,9.200000000000001,0,0,DFO,Eastern
WINTERSET-DFO,159156,1,OP,13.600000000000001,0,0,DFO,Eastern
SUMMIT LAKE-NG,159156,1,OP,75.4,0,0,NG,uncertain
EARL F WISDOM-NG,159156,1,OP,113.5,0,0,NG,Eastern
BIRD CITY-DFO,140615,1,OP,2.0,0.5,0.5,DFO,Eastern
COLBY-NG,149333,1,OP,13.0,5.0,5.0,NG,Eastern
CIMARRON RIVER-NG,168667,1,OP,52.0,6.0,6.0,NG,Eastern
FORT DODGE-NG,148845,1,OP,146.7,30.0,30.0,NG,Eastern
GREAT BEND - SUNFLOWER-NG,168675,1,OP,92.7,23.0,23.0,NG,Eastern
RIVERTON-NG,168586,1,OP,294.0, , ,NG,Eastern
GORDON EVANS ENERGY CENTER-NG,149356,1,OP,294.0,112.0,112.0,NG,Eastern
LA CYGNE-SUB,149356,1,OP,1398.4,0,0,SUB,Eastern
HUTCHINSON ENERGY CENTER-NG,168682,1,OP,157.0,10.0,10.0,NG,Eastern
HUTCHINSON ENERGY CENTER-DFO,168682,1,OP,70.0, , ,DFO,Eastern
LAWRENCE ENERGY CENTER-SUB,149315,1,OP,484.0,120.0,120.0,SUB,Eastern
ANTHONY-NG,149315,1,OP,11.1,0,0,NG,Eastern
BALDWIN CITY PLANT NO 1-DFO,149315,1,OP,2.2,0,0,DFO,Eastern
BELLEVILLE-DFO,119901,1,OP,14.3,1.6,1.6,DFO,Eastern
BELOIT-DFO,117970,1,OP,16.8,3.0,3.0,DFO,Eastern
BURLINGAME-NG,117970,1,OP,3.5999999999999996,0,0,NG,Eastern
CHANUTE 2-NG,168703,1,OP,46.0,1.0,1.0,NG,Eastern
CLAY CENTER-NG,119983,1,OP,29.7,0.5,0.5,NG,Eastern
COFFEYVILLE-DFO,161521,1,OP,4.0,0.5,0.5,DFO,Eastern
COFFEYVILLE-NG,161521,1,OP,53.0,9.0,9.0,NG,uncertain
COLBY CITY OF-DFO,149333,1,OP,11.7,2.5,2.5,DFO,Eastern
ELLINWOOD-DFO,119978,1,OP,6.9,2.0,2.0,DFO,Eastern
ERIE-DFO,168705,1,OP,3.9,0.5,0.5,DFO,Eastern
GARNETT MUNICIPAL-DFO,168705,1,OP,10.2,0,0,DFO,Eastern
GIRARD-NG,148768,1,OP,9.5,3.2,3.2,NG,Eastern
GOODLAND-NG,140576,1,OP,15.4,3.5,3.5,NG,Eastern
GOODLAND-DFO,140576,1,OP,0.7,0.5,0.5,DFO,Eastern
HILL CITY-NG,119870,1,OP,6.2,0.9,0.9,NG,Eastern
HOISINGTON-DFO,173209,1,OP,1.1,0.7,0.7,DFO,Eastern
HOISINGTON-NG,173209,1,OP,13.0,5.3,5.3,NG,Eastern
HOLTON-DFO,117973,1,OP,13.400000000000002,1.0,1.0,DFO,Eastern
HOLTON-NG,117973,1,OP,6.0,2.5,2.5,NG,Eastern
IOLA-NG,168717,1,OP,10.0,2.5,2.5,NG,Eastern
IOLA-DFO,168717,1,OP,14.5,2.0,2.0,DFO,Eastern
QUINDARO-DFO,149372,1,OP,102.0,18.0,18.0,DFO,Eastern
QUINDARO-NG,,1,OP,157.0,,,NG,uncertain
KINGMAN MUNICIPAL POWER AND LIGHT PLANT-NG,149372,1,OP,16.1,0,0,NG,Eastern
LA CROSSE-DFO,119889,1,OP,4.6,0.5,0.5,DFO,Eastern
LARNED-DFO,149145,1,OP,16.0,0.5,0.5,DFO,Eastern
MCPHERSON 2-NG,119819,1,OP,101.8,22.0,22.0,NG,Eastern
MCPHERSON 2-DFO,119819,1,OP,52.0,22.0,22.0,DFO,Eastern
MEADE-NG,118216,1,OP,5.1,1.2,1.2,NG,Eastern
MEADE-DFO,118216,1,OP,1.7,1.2,1.2,DFO,Eastern
MINNEAPOLIS CITY OF-NG,118076,1,OP,6.2,1.5,1.5,NG,Eastern
MINNEAPOLIS CITY OF-DFO,118076,1,OP,1.8,1.0,1.0,DFO,Eastern
OSAGE CITY-NG,138825,1,OP,10.1,0.6,0.6,NG,Eastern
OSAGE CITY-DFO,138825,1,OP,1.4,0.4,0.4,DFO,Eastern
OTTAWA-NG,118132,1,OP,26.0,3.0,3.0,NG,Eastern
PRATT-NG,168686,1,OP,13.0,5.0,5.0,NG,Eastern
PRATT-DFO,168686,1,OP,1.5,0.5,0.5,DFO,Eastern
RUSSELL DOWNTOWN-NG,173210,1,OP,9.4,3.0,3.0,NG,Eastern
RUSSELL DOWNTOWN-DFO,173210,1,OP,5.0,1.8,1.8,DFO,Eastern
SABETHA POWER PLANT-DFO,173210,1,OP,14.6,0,0,DFO,Eastern
